DATE_TIME,OBSERVATORY_NAME,SENSOR_TYPE,MINIMUM_TEMPERATURE,MAXIMUM_TEMPERATURE,AVERAGE_TEMPERATURE,MINIMUM_HUMIDITY,MAXIMUM_HUMIDITY,AVERAGE_HUMIDITY,MINIMUM_WIND,MAXIMUM_WIND,AVERAGE_WIND,MINIMUM_DIRECTIONOFWIND,MAXIMUM_DIRECTIONOFWIND,AVERAGE_DIRECTIONOFWIND,MINIMUM_PRECIPITATION,MAXIMUM_PRECIPITATION,AVERAGE_PRECIPITATION,MINIMUM_ROAD_TEMPERATURE,MAXIMUM_ROAD_TEMPERATURE,AVERAGE_ROAD_TEMPERATURE,MINIMUM_FELT_TEMPERATURE,MAXIMUM_FELT_TEMPERATURE,AVERAGE_FELT_TEMPERATURE
2020-05-01 18:00:00,CAVUSBASI,AUTOMATED_WEATHER_SENSOR,13.6,15.34,14.23481,76.59,81.6,79.78407,0,0,0,0,0,0,0,0,0,-99,-99,-99,13.6,15.34,14.23481
2020-05-03 04:00:00,BEYKOZ,ICING_SENSOR,14.13,15.96,14.7878,71.56,80.8,77.27634,0,3.17,1.18122,7,332,144.29268,-99,-99,-99,16.9,19.7,18.0561,14.26,17.56,15.89439
2020-05-31 07:00:00,ARNAVUTKOY,ICING_SENSOR,19.46,20.55,20.11806,51.44,59.62,56.25194,1.81,5.89,3.42677,170,341,231.1129,0,0,0,33.6,39.5,36.54677,19.95,21.87,21.06694
2020-05-20 21:00:00,SILE_2,AUTOMATED_WEATHER_SENSOR,16.6,17.2,17.04138,77,79,77.60345,0.5,2.5,1.68103,27,358,111.77586,-99,-99,-99,-99,-99,-99,17.13,19.02,18.06431
2020-05-31 11:00:00,PENDIK_OMERL_BARAJI,AUTOMATED_WEATHER_SENSOR,23.3,25.1,24.125,28,40,33.63333,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,25.49,25.49,25.49
2020-05-31 01:00:00,BEYLIKDUZU_H_DERE,ICING_SENSOR,16.68,17.08,16.93233,75.38,79.44,77.66,0,1.41,0.60217,3,354,258.21667,0.55,0.64,0.60133,18,18.4,18.17,16.74,19.06,18.32217
2020-05-26 22:00:00,YSS_KOPRUSU,ICING_SENSOR,14.77,14.91,14.83875,81.9,84,83,5.588,7.242,6.37131,17,34,27.3125,0,0,0,15.1,15.2,15.14375,13.67,14.01,13.8375
2020-05-28 06:00:00,BEYLİKDUZU_MGM,AUTOMATED_WEATHER_SENSOR,14.7,15.5,14.98,89,92,90.6,1.5,3.5,2.37667,162,242,197.15,-99,-99,-99,-99,-99,-99,14.73,15.81,15.3165
2020-05-02 02:00:00,SILIVRI_MGM,AUTOMATED_WEATHER_SENSOR,12.8,13.4,12.98305,100,100,100,1.2,2.2,1.68983,202,286,246.49153,0,0,0,-99,-99,-99,13,13.98,13.43407
2020-05-03 19:00:00,AKOM,AUTOMATED_WEATHER_SENSOR,15.04,15.48,15.16818,95.9,97.1,96.61818,1.162,1.853,1.592,298,333,314,0,0.2,0.05455,17.8,18.3,17.94545,15.69,16.45,15.97182
2020-05-21 00:00:00,MASLAK_ITU,ICING_SENSOR,16.08,17.17,16.50482,87.5,93.2,90.74286,0,6.13,1.67875,13,349,280.625,0,0.32,0.05286,-99,-99,-99,16.22,18.13,17.39964
2020-05-03 03:00:00,CATALCA_MGM,AUTOMATED_WEATHER_SENSOR,10.5,11,10.82619,89,91,90.04762,0,1.7,0.95714,0,355,75,-99,-99,-99,-99,-99,-99,10.83,13.24,11.645
2020-05-31 11:00:00,UMRANIYE_MGM,AUTOMATED_WEATHER_SENSOR,22,23.9,22.94667,32,42,36.16667,1.5,5.6,3.67333,253,334,297.9,0,0,0,-99,-99,-99,23.05,25.57,24.3325
2020-05-30 03:00:00,CAMLICA_TUNEL_G,ICING_SENSOR,13.19,13.8,13.42737,91.4,92.5,92.09649,0.912,3.111,1.82823,191,260,220.91228,0,0,0,14.8,16.3,15.52281,12.85,14.93,13.97825
2020-05-03 10:00:00,AKOM,AUTOMATED_WEATHER_SENSOR,17.77,18.44,18.14429,68.43,70.09,69.03714,0.87,2.342,1.96357,197,272,230,0,0,0,28.2,30,28.84286,18.59,19.95,19.17143
2020-05-22 18:00:00,MASLAK_ITU,ICING_SENSOR,11.31,12.74,11.85368,72.82,82.8,78.76018,0,0.69,0.1907,41,41,41,0,0.77,0.06386,-99,-99,-99,11.31,13.87,12.44614
2020-05-22 14:00:00,MASLAK_ITU,ICING_SENSOR,15.41,16.33,15.715,54.32,62.62,58.7245,1.09,4.13,2.34867,6,352,77.55,0,0,0,-99,-99,-99,15.56,17.16,16.22017
2020-05-20 07:00:00,AHL_BAKIRKOY,ICING_SENSOR,24.61,26.04,25.15407,53.98,57.24,55.3722,0.61,2.53,1.46424,2,301,233.71186,0,0,0,33.3,37.5,35.36949,25.97,27.2,26.49864
2020-05-23 07:00:00,AHL_BAKIRKOY,ICING_SENSOR,12.03,12.71,12.38947,83.6,86.6,85.28772,0,4.53,1.60474,39,340,179.75439,0.46,0.82,0.58667,13.4,16,14.87544,11.35,14.11,12.89596
2020-05-22 19:00:00,MASLAK_ITU,ICING_SENSOR,10.7,11.85,11.24186,82.8,88.9,86.04915,0,1.01,0.21017,41,72,64.71186,0.86,98.8,31.64678,-99,-99,-99,10.83,13.22,11.69576
2020-05-30 14:00:00,KARTAL_U_MUMCU,ICING_SENSOR,20.54,21.09,20.7865,62.79,67.35,64.72917,0,4.93,1.76233,196,272,237.36667,0,0,0,38.6,42.2,40.56,20.54,22.91,21.5765
2020-05-24 07:00:00,YSS_KOPRUSU,ICING_SENSOR,14.33,15.32,14.72426,52.83,63.31,55.46492,0.515,3.37,1.6542,11,258,162.54098,0,0,0,15.6,16.6,16.07705,14.35,17.69,15.37098
2020-05-27 04:00:00,MASLAK_ITU,ICING_SENSOR,13.83,14.18,13.97727,80.2,83.5,82.24545,0.93,4.85,3.00273,45,112,73.09091,0,0,0,-99,-99,-99,13,15.37,13.92455
2020-05-31 03:00:00,ATASEHIR,ICING_SENSOR,15.52,17.22,16.30817,71.96,78.2,76.4725,0,1.25,0.58683,7,352,124.1,0,0,0,15.9,17,16.43667,15.86,19.2,17.52867
2020-05-30 21:00:00,BEYLIKDUZU_H_DERE,ICING_SENSOR,17.29,17.42,17.36633,69.89,74.7,73.62417,0,1.01,0.37417,183,274,222.15,0.52,0.62,0.5925,19.8,20.4,20.065,17.35,19.41,18.3255
2020-05-01 08:00:00,HADIMKOY,AUTOMATED_WEATHER_SENSOR,19.8,20.8,20.3948,69.17,73.99,71.2024,4.642,6.467,5.66304,167,193,179.8,0,0,0,31.8,36.2,34.468,20.23,21.46,20.9246
2020-05-30 02:00:00,TUZLA_MGM,AUTOMATED_WEATHER_SENSOR,13.9,14.3,14.12667,98,99,98.16667,0.2,1.6,0.91,89,203,142.86667,0,0,0,-99,-99,-99,14.88,16.92,15.47083
2020-05-23 00:00:00,AHL_BAKIRKOY,ICING_SENSOR,11.48,11.89,11.6972,82.4,84.1,82.98,0,1.17,0.1828,338,339,338.92,0.44,0.54,0.4856,12.1,12.6,12.3,11.48,13.32,11.95
2020-05-01 19:00:00,BAHCESEHIR_I_KULE,ICING_SENSOR,16.49,16.7,16.60224,82,84.7,82.81034,0,2.29,0.65224,16,147,69.7069,0,0,0,21.7,22.6,22.12241,16.49,18.59,17.38224
2020-05-02 11:00:00,HADIMKOY,AUTOMATED_WEATHER_SENSOR,24.38,24.78,24.60667,39.51,47.5,44.4663,2.675,5.662,4.01719,148,214,185.27778,0,0,0,44,44.8,44.41481,25.98,26.58,26.28519
2020-05-30 01:00:00,RIVA_TUNEL_K,ICING_SENSOR,12.86,14.3,13.8518,88.9,94.1,91.29344,1.337,3.102,1.956,88,160,122.19672,0,0,0,30.4,30.4,30.4,12.89,15.2,14.32754
2020-05-31 14:00:00,UMRANIYE_MGM,AUTOMATED_WEATHER_SENSOR,22.7,24,23.365,37,42,39.15,1.2,4.9,2.72833,211,324,276.23333,0,0,0,-99,-99,-99,23.93,25.94,24.9795
2020-05-23 23:00:00,YSS_KOPRUSU,ICING_SENSOR,10.34,10.64,10.50492,92.9,94.7,93.94407,1.171,2.428,1.77517,184,221,199.54237,0,0,0,11,11.3,11.14237,10.06,11.19,10.61017
2020-05-03 00:00:00,BEYKOZ,ICING_SENSOR,12.98,13.65,13.3107,84.4,90.7,87.65349,2.21,4.45,3.45279,85,155,123.11628,-99,-99,-99,16.6,17.3,16.9186,12.2,13.34,12.86837
2020-05-31 09:00:00,BEYLIKDUZU_H_DERE,ICING_SENSOR,20.52,21.47,21.16789,43.75,49.85,46.25614,1.25,5.09,2.63386,186,325,245.47368,0,0.54,0.25123,46.6,49.1,47.44035,21.58,23.03,22.45386
2020-05-27 08:00:00,YSS_KOPRUSU,ICING_SENSOR,15.19,15.36,15.28062,72.56,81.2,77.47437,8.94,11.74,10.08938,21,30,25.25,0,0,0,16.7,18.9,18.0125,13.62,14.03,13.78437
2020-05-26 01:00:00,AHL_BAKIRKOY,ICING_SENSOR,13.45,13.79,13.56909,86.3,87.1,86.81818,1.73,3.17,2.31909,1,37,10.45455,0.45,0.48,0.46091,14.2,14.4,14.34545,13.39,14.49,13.79364
2020-05-30 05:00:00,BASAKSEHIR,ICING_SENSOR,15.75,16.89,16.13678,80.3,87.6,84.26102,0.977,4.109,2.62488,159,253,199.76271,0,0,0,19.3,21.6,20.17627,15.63,18.01,16.50136
2020-05-03 10:00:00,SILIVRI_MGM,AUTOMATED_WEATHER_SENSOR,13,15.1,14.06667,100,100,100,2.9,5.6,4.5,147,280,187.33333,0,0,0,-99,-99,-99,12.22,14.42,13.44778
2020-05-30 11:00:00,CAMLICA_TUNEL_G,ICING_SENSOR,19.13,20.3,19.68393,45.49,57.69,52.53033,2.677,7.759,4.93277,166,269,222.04918,0,0,0,46.9,48.5,47.7918,19.45,21.15,20.15852
2020-05-27 07:00:00,MASLAK_ITU,ICING_SENSOR,14.25,14.73,14.45,76.31,82.9,80.42133,1.81,3.57,2.626,12,329,83,0,0.2,0.16067,-99,-99,-99,14.19,15.38,14.55
2020-05-27 04:00:00,YSS_KOPRUSU,ICING_SENSOR,14.91,15.02,14.96727,78,82,80.51091,10.24,12.79,11.55727,22,33,27,0,0,0,15.2,15.9,15.47273,12.99,13.42,13.17909
2020-05-02 23:00:00,CAVUSBASI,AUTOMATED_WEATHER_SENSOR,13.45,13.86,13.71295,95.7,96.3,95.99773,0.014,2.245,1.1032,158,192,172.38636,0,0.4,0.03636,-99,-99,-99,14.01,18.31,14.90636
2020-05-28 00:00:00,BEYKOZ_MGM,AUTOMATED_WEATHER_SENSOR,12.6,13.2,12.91129,100,100,100,0,1.9,0.96129,0,351,218.54839,0,0.2,0.02097,-99,-99,-99,12.9,15.64,14.07065
2020-05-24 02:00:00,YSS_KOPRUSU,ICING_SENSOR,9.66,9.86,9.758,96.2,97.3,96.745,1.522,3,2.30208,186,236,200.33333,0,0,0,10.1,10.3,10.18167,8.78,9.94,9.30383
2020-05-01 19:00:00,BEYKOZ,ICING_SENSOR,15.63,16.11,15.87759,61.94,63.98,63.09879,0,1.49,0.55707,91,211,140.65517,-99,-99,-99,21.2,22.4,21.71552,15.63,18.04,17.05707
2020-05-27 05:00:00,YSS_KOPRUSU,ICING_SENSOR,15,15.22,15.09278,76.71,82,79.37,10.52,12.94,11.55778,21,34,27.33333,0,0,0,16,16.9,16.40556,13.22,13.49,13.35611
2020-05-28 17:00:00,YSS_KOPRUSU,ICING_SENSOR,15.05,15.4,15.16508,78.48,81,80.12034,0.663,2.631,1.70683,0,353,141.0678,0,0,0,18.2,20.4,19.10508,15.65,17.08,15.91695
2020-05-03 04:00:00,SAMANDIRA,AUTOMATED_WEATHER_SENSOR,14.4,16,15.05556,74,81,78.04444,0.6,3.1,2.05111,178,223,196.28889,0,0,0,-99,-99,-99,14.56,16.57,15.598
2020-05-20 21:00:00,MASLAK_ITU,ICING_SENSOR,17.72,18.33,18.09862,78.89,82.2,80.57759,0,2.37,0.94431,7,348,96.03448,0,0,0,-99,-99,-99,17.79,20.3,19.40328
2020-05-01 12:00:00,SUREYYAPASA,ICING_SENSOR,18.47,19.13,18.78069,65.85,70.44,67.45948,1.3,3.804,2.38924,236,327,294.44828,0,0,0,43.3,47.3,45.08276,19.04,20.51,19.73052
2020-05-30 20:00:00,FLORYA,AUTOMATED_WEATHER_SENSOR,15.8,16.3,16.09833,82,83,82.83333,0.6,1.4,0.88,75,193,131.63333,0,0,0,-99,-99,-99,16.99,18.03,17.60417
2020-05-01 02:00:00,HADIMKOY,AUTOMATED_WEATHER_SENSOR,13.46,13.73,13.61411,92.2,92.9,92.55536,2.86,4.412,3.55455,159,201,178.94643,0,0,0,15.9,16,15.91607,12.76,13.54,13.18375
2020-05-28 10:00:00,MASLAK_ITU,ICING_SENSOR,15,16.36,15.344,77.33,80.9,78.89033,0.69,2.93,1.70733,63,259,159.75,0,0.16,0.00533,-99,-99,-99,15.11,17.47,16.0955
2020-05-24 03:00:00,YSS_KOPRUSU,ICING_SENSOR,9.71,11.18,10.56617,91.8,97.4,94.85333,1.226,3.324,2.2696,177,220,194.9,0,0,0,10.2,11.5,10.925,8.91,11.37,10.26667
2020-05-03 09:00:00,SAMANDIRA,AUTOMATED_WEATHER_SENSOR,17.2,18.4,18.125,64,69,65.8,2,5.8,3.41,196,228,208.45,0,0.2,0.01,-99,-99,-99,17.08,19.42,18.6385
2020-05-31 05:00:00,ARNAVUTKOY,ICING_SENSOR,17.13,18.64,17.67443,70.12,79.26,75.12344,2.37,5.73,4.27689,148,236,196.13115,0,0,0,22.7,28,25.03607,17.12,19.47,17.85295
2020-05-31 20:00:00,KARTAL_U_MUMCU,ICING_SENSOR,13.94,15.09,14.45417,90,95.7,93.02167,0,0,0,304,314,310.53333,0,0,0,21.2,22.5,21.81333,13.94,15.09,14.454
2020-05-25 10:00:00,YSS_KOPRUSU,ICING_SENSOR,15.54,15.91,15.69746,79.93,86.3,84.7022,1.744,5.274,3.14598,0,351,236.32203,0,0,0,19.4,21,20.07288,15.02,16.51,15.83915
2020-05-25 18:00:00,MASLAK_ITU,ICING_SENSOR,13.22,13.85,13.5131,83.2,87.9,85.55862,0,2.05,1.32224,2,351,63.91379,0,0,0,-99,-99,-99,13.64,15.14,14.30172
2020-05-31 16:00:00,PENDIK_OMERL_BARAJI,AUTOMATED_WEATHER_SENSOR,20.1,22.8,21.37333,39,56,48.08333,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2020-05-24 14:00:00,AHL_BAKIRKOY,ICING_SENSOR,18.62,19.37,18.97679,39.22,42.68,40.65623,1.17,3.73,2.42736,198,290,254,0,0,0,35.8,40.5,37.92264,19.2,20.85,19.97094
2020-05-31 10:00:00,RIVA_TUNEL_K,ICING_SENSOR,23.1,24.29,23.65121,36.25,43.33,39.49586,0.792,5.652,2.41529,1,340,243.58621,0,0,0,-99,-99,-99,24.41,26.38,25.38828
2020-05-30 18:00:00,CAMLICA_TUNEL_G,ICING_SENSOR,16.16,18.13,16.97186,62.87,69.53,66.99085,0.228,1.143,0.48842,0,345,136.62712,0,0,0,23.8,26.3,24.97288,16.41,20.58,18.88237
2020-05-31 21:00:00,HALIC,ICING_SENSOR,18.43,19.31,18.72203,70.12,72.98,71.83,0,0,0,7,343,50.9661,0,0,0,21.6,22.2,21.97458,18.43,19.31,18.72085
2020-05-31 17:00:00,PENDIK_OMERL_BARAJI,AUTOMATED_WEATHER_SENSOR,16.5,20.1,18.15333,55,75,64.31667,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2020-05-21 05:00:00,SILE_2,AUTOMATED_WEATHER_SENSOR,17,17.6,17.34167,85,86,85.43333,0.6,2.4,1.28833,1,356,266.75,-99,-99,-99,-99,-99,-99,17.75,19.4,18.64233
2020-05-31 04:00:00,FLORYA,AUTOMATED_WEATHER_SENSOR,16,17.7,17.275,77,83,78.35,0.8,2.3,1.43667,91,260,199.25,0,0,0,-99,-99,-99,16.86,19.39,18.45617
2020-05-26 09:00:00,AHL_BAKIRKOY,ICING_SENSOR,18.89,19.71,19.26389,45.33,53.42,50.28556,2.13,6.13,3.61,24,134,83.38889,0,0,0,36.3,43.1,40.05556,19.32,20.45,19.97333
2020-05-28 02:00:00,BEYLİKDUZU_MGM,AUTOMATED_WEATHER_SENSOR,12,12.6,12.33,98,98,98,2,4.8,3.31833,1,360,156.55,-99,-99,-99,-99,-99,-99,11.27,12.52,11.77733
2020-05-22 02:00:00,BEYLİKDUZU_MGM,AUTOMATED_WEATHER_SENSOR,10.9,12.2,11.39667,92,98,96.75,7.9,16.7,12.36333,0,28,9.45,-99,-99,-99,-99,-99,-99,7.72,9.24,8.37733
2020-05-28 04:00:00,BEYLİKDUZU_MGM,AUTOMATED_WEATHER_SENSOR,12.8,14.2,13.29333,94,99,97.55,0,2.1,1.13167,0,277,194.9,-99,-99,-99,-99,-99,-99,12.9,16.24,14.28467
2020-05-30 08:00:00,PENDIK_OMERL_BARAJI,AUTOMATED_WEATHER_SENSOR,18.8,20.3,19.62833,54,63,58.38333,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2020-05-29 11:00:00,BEYLİKDUZU_MGM,AUTOMATED_WEATHER_SENSOR,17.8,18.6,18.03,79,83,81.43333,2.2,4.7,3.505,176,235,191.26667,-99,-99,-99,-99,-99,-99,18.02,19.16,18.48383
2020-05-31 13:00:00,BASAKSEHIR,ICING_SENSOR,23.02,23.45,23.20836,35.3,39.69,38.09639,1.892,7.787,4.44172,176,260,214.34426,0,0,0,43.8,47,45.50492,24.14,24.94,24.53066
2020-05-29 19:00:00,BEYKOZ_MGM,AUTOMATED_WEATHER_SENSOR,12.6,13.1,12.9,98,100,98.91667,0.5,1.6,1.03167,5,355,128.2,0,0,0,-99,-99,-99,13.35,14.59,13.96067
2020-05-29 22:00:00,GOZTEPE,AUTOMATED_WEATHER_SENSOR,15.2,15.5,15.32833,87,88,87.93333,3,4.6,3.84167,178,207,191.2,0,0,0,-99,-99,-99,14.75,15.63,15.141
2020-05-24 01:00:00,MASLAK_ITU,ICING_SENSOR,6.199,6.949,6.59817,95,96.2,95.76333,0,1.81,0.98733,264,340,310.46667,0.22,166.6,137.01567,-99,-99,-99,5.85,8.24,6.9095
2020-05-23 03:00:00,AHL_BAKIRKOY,ICING_SENSOR,11.14,12.98,12.012,86.4,90.1,88.90182,0,1.73,0.73,339,340,339.34545,0,0.86,0.23927,11.2,14.2,12.98,11.31,14.14,12.44291
2020-05-27 20:00:00,BEYLİKDUZU_MGM,AUTOMATED_WEATHER_SENSOR,13.3,14.3,13.90351,71,75,73.54386,0.2,6.4,2.69474,8,353,137.54386,-99,-99,-99,-99,-99,-99,13.19,16.23,14.22719
2020-05-28 14:00:00,GOZTEPE,AUTOMATED_WEATHER_SENSOR,16.2,18,17.355,71,80,74.65,1.5,3.5,2.34667,159,216,186.58333,0,0,0,-99,-99,-99,16.41,19.21,18.07383
2020-05-27 09:00:00,MASLAK_ITU,ICING_SENSOR,15.14,15.82,15.4875,71.54,74.81,72.77667,1.73,5.81,3.88333,17,354,79.75,0,0,0,-99,-99,-99,14.43,16.24,15.33083
2020-05-27 21:00:00,BEYLİKDUZU_MGM,AUTOMATED_WEATHER_SENSOR,12.9,13.5,13.22453,75,84,81.11321,0.2,4.6,3.02453,1,359,293.9434,-99,-99,-99,-99,-99,-99,12.31,16.13,13.04264
2020-05-02 20:00:00,SAMANDIRA,AUTOMATED_WEATHER_SENSOR,17.9,18.8,18.38103,53,67,60.77586,0.6,6.6,3.67759,197,284,232.44828,0,0,0,-99,-99,-99,18.26,20.77,18.90983
2020-05-26 21:00:00,YSS_KOPRUSU,ICING_SENSOR,14.59,14.66,14.625,82.7,84.3,83.28,4.109,6.234,5.0932,20,41,30.5,0,0,0,15.2,15.5,15.32,13.61,14.11,13.896
2020-05-28 03:00:00,BEYLİKDUZU_MGM,AUTOMATED_WEATHER_SENSOR,12.7,13.1,12.99333,98,99,98.26667,0,3,1.14167,0,358,103.91667,-99,-99,-99,-99,-99,-99,12.43,16.43,13.85517
2020-05-29 09:00:00,AHL_BAKIRKOY,ICING_SENSOR,17.19,18.15,17.669,63.89,72.11,69.04833,2.13,5.41,3.646,170,342,264.98333,0,0,0,31.7,35.1,33.29667,17.31,19.26,18.06183
2020-05-03 09:00:00,CAVUSBASI,AUTOMATED_WEATHER_SENSOR,19.28,20.68,19.938,55.81,67.4,61.22867,0,1.702,0.6518,0,245,146.4,0,0,0,-99,-99,-99,19.9,23.64,21.56867
2020-05-01 22:00:00,SILIVRI_MGM,AUTOMATED_WEATHER_SENSOR,13.4,13.8,13.61765,100,100,100,1.3,2.1,1.60196,185,241,216.23529,0,0,0,-99,-99,-99,13.74,14.57,14.21569
2020-05-22 15:00:00,YSS_KOPRUSU,ICING_SENSOR,15.27,15.65,15.47356,68.5,72.82,70.86915,1.116,3.952,2.40949,1,355,83.30508,0,0,0,22.5,25.4,23.88814,15.2,16.73,15.88593
2020-05-02 05:00:00,SILIVRI_MGM,AUTOMATED_WEATHER_SENSOR,15.1,16.3,15.63051,94,100,98.79661,0.1,1.8,1.10339,232,340,282.10169,0,0,0,-99,-99,-99,16.21,18.89,16.94068
2020-05-31 12:00:00,BASAKSEHIR,ICING_SENSOR,22.61,23.61,23.20017,32.12,38.99,35.82017,1.032,5.939,3.53687,169,276,211.68333,0,0,0,46.7,47.6,47.22833,23.83,25.5,24.66133
2020-05-30 15:00:00,CAMLICA_TUNEL_G,ICING_SENSOR,20.82,21.25,21.09017,45.03,50.26,47.0515,1.522,5.578,3.66452,217,282,245.36667,0,0,0,34.7,39.6,37.065,21.76,22.57,22.1125
2020-05-30 17:00:00,KARTAL_U_MUMCU,ICING_SENSOR,15.55,17.92,16.8277,75.15,85.9,80.06918,0,0,0,41,276,200.65574,0,0,0,24.1,27.2,25.5918,15.55,17.92,16.80754
2020-05-31 04:00:00,BEYLIKDUZU_H_DERE,ICING_SENSOR,17.28,17.62,17.52867,74.47,77.12,75.73333,0.53,3.49,1.92467,161,340,205.38333,0.55,0.6,0.56967,20.8,24,22.34833,17.89,19.62,18.4855
2020-05-28 19:00:00,GOZTEPE,AUTOMATED_WEATHER_SENSOR,14.9,15.4,15.21017,81,84,82.67797,0,1.8,1.04237,0,351,67.30508,0,0,0,-99,-99,-99,15.2,17.79,16.31831
2020-05-01 17:00:00,SAMANDIRA,AUTOMATED_WEATHER_SENSOR,18.2,20.2,19.06491,53,63,59.24561,0.6,2,1.3,188,230,205.98246,0,0,0,-99,-99,-99,19.6,21.77,20.53281
2020-05-30 16:00:00,KARTAL_U_MUMCU,ICING_SENSOR,17.99,19.62,19.012,66.49,75.83,70.3025,0,0,0,186,269,231.83333,0,0,0,27.1,32.2,29.66333,17.99,19.62,19.0015
2020-05-30 15:00:00,ZEKERIYAKOY,ICING_SENSOR,19.43,20.95,20.02356,48.65,54.75,52.44085,0.69,4.45,2.17881,137,298,214.9322,0,0,0,31,36.7,33.42881,20.47,22.32,21.27695
2020-05-28 20:00:00,AHL_BAKIRKOY,ICING_SENSOR,14.4,15.29,14.82558,81.7,84.7,83.29615,0,2.29,1.34288,332,333,332.82692,0.43,0.53,0.48846,15,15.7,15.36731,14.81,16.7,15.69058
2020-05-02 12:00:00,HADIMKOY,AUTOMATED_WEATHER_SENSOR,24.61,25.26,24.99216,38.26,45.17,41.32608,1.223,4.93,3.53759,127,221,181.41176,0,0,0,43.1,45.1,43.9451,25.66,26.82,26.23725
2020-05-24 09:00:00,MASLAK_ITU,ICING_SENSOR,17.45,18.61,17.82,45.68,51.8,48.13066,0.93,3.17,1.70115,24,341,161.14754,0,0,0,-99,-99,-99,18.31,19.64,18.86574
2020-05-20 16:00:00,BEYLİKDUZU_MGM,AUTOMATED_WEATHER_SENSOR,21,21.6,21.2386,65,90,81.75439,0.9,4.1,2.14561,22,111,53.08772,-99,-99,-99,-99,-99,-99,22.31,23.31,22.65895
2020-05-22 10:00:00,MASLAK_ITU,ICING_SENSOR,13.6,15,14.24915,65.55,72.76,69.42525,0.85,3.65,1.96458,7,354,109.98305,0,0,0,-99,-99,-99,13.31,15.79,14.81644
2020-05-30 19:00:00,SELIMPASA_KAVAKLI,ICING_SENSOR,11.47,13.59,12.48254,86.4,98,93.51356,0.61,1.97,1.12254,56,127,97.16949,0,0,0,19.2,20.3,19.67119,12.58,14.83,13.37695
2020-05-31 03:00:00,SARIYER_YSS_KOPRU_MGM,AUTOMATED_WEATHER_SENSOR,14.8,16.1,15.57667,75,78,76.31667,1.6,3.8,2.80167,194,216,205.5,-99,-99,-99,-99,-99,-99,14.63,16.9,15.81567
2020-05-27 15:00:00,AHL_BAKIRKOY,ICING_SENSOR,15.22,15.56,15.41914,76.78,79.84,78.29466,1.33,4.45,2.74241,7,99,48.75862,0.4,0.49,0.43414,15.8,16.8,16.15862,14.86,16.59,15.66259
2020-05-20 21:00:00,GOZTEPE,AUTOMATED_WEATHER_SENSOR,19.8,21.2,20.59483,68,73,69.25862,1.1,3.6,2.18966,1,356,195.39655,0,0,0,-99,-99,-99,21.02,22.63,21.88345
2020-05-20 23:00:00,YSS_KOPRUSU,ICING_SENSOR,17.05,19.02,17.61839,81.2,97.6,92.00357,0.875,8.7,3.78145,0,354,174.82143,0,0,0,18.9,19.7,19.26071,16.29,21.28,18.08
2020-05-21 11:00:00,AHL_BAKIRKOY,ICING_SENSOR,18.21,19.1,18.73867,75.78,78.57,76.95483,1.65,9.49,5.25667,12,100,44.58333,0,0.6,0.44,28.4,30,29.19833,17.82,20.13,18.974
2020-05-01 16:00:00,BAHCESEHIR_I_KULE,ICING_SENSOR,18.77,22.34,20.40328,43.8,64.41,56.08879,0,1.97,0.76103,38,231,150.24138,0,0,0,26.8,31.7,28.98621,19.18,24.14,21.53328
2020-05-03 07:00:00,BEYKOZ,ICING_SENSOR,17,19.25,18.26085,68.34,80.1,72.63745,0,2.69,1.46,15,302,131.25532,-99,-99,-99,25.3,36.4,31.52766,17.83,20.8,19.64787
2020-05-27 16:00:00,AHL_BAKIRKOY,ICING_SENSOR,15.29,15.49,15.41849,76.92,78.62,77.8417,1.33,4.69,2.72019,3,324,56.79245,0.38,0.43,0.40038,16.5,16.9,16.65472,14.97,16.34,15.66491
2020-05-30 07:00:00,BASAKSEHIR,ICING_SENSOR,16.73,17.93,17.201,69.67,75.48,73.201,1.531,6.308,4.4126,160,226,197.43333,0,0,0,23.6,31.7,26.80833,16.53,18.71,17.4395
2020-05-20 23:00:00,MASLAK_ITU,ICING_SENSOR,16.35,16.8,16.54429,85.3,87.7,86.01607,0,3.33,1.08911,269,315,287.23214,0,0,0,-99,-99,-99,16.32,18.55,17.58464
2020-05-03 14:00:00,AKOM,AUTOMATED_WEATHER_SENSOR,20.18,22.15,20.70364,55.11,59.44,57.97091,0.96,1.83,1.49936,269,358,314.27273,0,0,0,31.8,35.4,33.20909,21.6,23.81,22.25727
2020-05-25 15:00:00,MASLAK_ITU,ICING_SENSOR,16.36,17.01,16.675,52.83,59.36,57.2055,0.93,3.97,2.30467,4,354,57.2,0,0,0,-99,-99,-99,16.51,18.39,17.32667
2020-05-31 14:00:00,SARIYER_YSS_KOPRU_MGM,AUTOMATED_WEATHER_SENSOR,24.5,24.5,24.5,33,33,33,6.3,6.3,6.3,211,211,211,-99,-99,-99,-99,-99,-99,25.97,25.97,25.97
2020-05-21 03:00:00,GOZTEPE,AUTOMATED_WEATHER_SENSOR,17.9,18.3,18.05833,82,85,83.85,2.8,7.9,5.24167,0,357,200.4,0,0,0,-99,-99,-99,17.59,18.77,18.12383
